conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,sentiment,cleaned_text
1936845212405666102,Sun Jun 22 19:20:58 +0000 2025,6,@FurinaSoulmate @luthersDE @salii_b keyword valorant,1936867023251783696,,FurinaSoulmate,in,,0,0,0,https://x.com/undefined/status/1936867023251783696,1279919274639966210,,positif,furinasoulmate luthersde sali b keyword valorant
1936856708330254659,Sun Jun 22 18:39:58 +0000 2025,0,Valorant ternyata tetap ga ramah untuk viewer. Pusing nonton nya,1936856708330254659,,,in,,0,0,0,https://x.com/undefined/status/1936856708330254659,865608906,,positif,valorant nyata ramah viewer pusing nonton nya
1936856590948421706,Sun Jun 22 18:39:30 +0000 2025,0,emang map shotgun bgt,1936856590948421706,,,in,,0,0,0,https://x.com/undefined/status/1936856590948421706,1702804785735618560,,negatif,emang map shotgun bgt
1936856003997466900,Sun Jun 22 18:37:11 +0000 2025,0,lu diem anj gausa lu nyuruh orang pake sage ketemu nya sage random eek bukan davai,1936856003997466900,,,in,,0,0,0,https://x.com/undefined/status/1936856003997466900,1368086509010657286,,negatif,diem anj gausa nyuruh orang pake sage ketemu nya sage random eek davai
1936739100071284958,Sun Jun 22 18:28:14 +0000 2025,0,@DRX_VALORANT @pprxteam @ValorantEsports Lucu bgttt,1936853751526269178,,DRX_VALORANT,in,,0,0,0,https://x.com/undefined/status/1936853751526269178,800245663837491200,,negatif,drx valorant pprxteam valorantesports lucu bgttt
1936852739038101522,Sun Jun 22 18:27:22 +0000 2025,0,@azureskiies emang valorant nih suka bgt bikin skin daur ulang dah,1936853536505213380,,azureskiies,in,,0,1,0,https://x.com/undefined/status/1936853536505213380,1702804785735618560,,positif,azureskiies emang valorant nih suka bgt bikin skin daur ulang dah
1936851598879359181,Sun Jun 22 18:24:57 +0000 2025,0,@_Letyciamoreen Gas nonton final game Valorant mor wkwkwk,1936852929304293493,,_Letyciamoreen,in,,0,0,0,https://x.com/undefined/status/1936852929304293493,1564939783117291521,,negatif,letyciamoreen gas nonton final game valorant mor wkwkwk
1936846090999107729,Sun Jun 22 18:23:09 +0000 2025,0,@hysilenseu Valorant beb wkwkwk,1936852472318017762,,hysilenseu,in,,0,0,0,https://x.com/undefined/status/1936852472318017762,1791669546887303168,,negatif,hysilenseu valorant beb wkwkwk
1936852210924834898,Sun Jun 22 18:22:06 +0000 2025,0,Bro bukannya nugas malah nonton gf valorant Masters,1936852210924834898,,,in,,1,0,0,https://x.com/undefined/status/1936852210924834898,1192739513178525697,,positif,bro nugas nonton valorant masters
1936841388315787706,Sun Jun 22 17:56:30 +0000 2025,0,@maaisval Wingman vs valorant!!! ,1936845769337610712,,maaisval,in,,0,0,0,https://x.com/undefined/status/1936845769337610712,1461816582687051796,,positif,maaisval wingman valorant
1936792011753050548,Sun Jun 22 17:37:41 +0000 2025,0,@ahad 2020-2022 was peak valorant,1936841033901318289,,ahad,in,,0,0,0,https://x.com/undefined/status/1936841033901318289,842061851039010816,,negatif,ahad 20202022 was peak valorant
1936840010915090629,Sun Jun 22 17:33:38 +0000 2025,0,Sometimes valorant penyelamat hati klo nih hati udah ga sehat sama kpop,1936840010915090629,,,in,,0,0,0,https://x.com/undefined/status/1936840010915090629,2348149002,,negatif,sometimes valorant selamat hati klo nih hati udah sehat kpop
1936839978585104522,Sun Jun 22 17:33:30 +0000 2025,0,POV main valorant udah mati kerjanya ngeklik2 biar ganti2 cam,1936839978585104522,,,in,,0,0,0,https://x.com/undefined/status/1936839978585104522,1819366544818032643,,positif,pov main valorant udah mati kerja ngeklik2 biar ganti2 cam
1936772466031923675,Sun Jun 22 17:26:40 +0000 2025,1,@tanyakanrl untuk sisa nabungnyaa aku saranin penghasilan tambahan. aku main apk lita gaji cair tiap 1 minggu sekali. ini lumayan bgtt kak kalo rajin cuman main game aja kok (ml/ff/magic chess/pubg/honor of king/valorant/supersus). lebih lanjut liat thread postinganku atau dm aku ajaa https://t.co/PbuU2p9lxK,1936838260875227511,https://pbs.twimg.com/media/GuEIIPhbMAA7edZ.jpg,tanyakanrl,in,,0,1,0,https://x.com/undefined/status/1936838260875227511,2333556534,,positif,tanyakanrl sisa nabungnyaa saranin hasil main apk lita gaji cair minggu lumayan bgtt kak kalo rajin cuman main game aja mlffmagic chesspubghonor kingvalorantsupersus liat thread postinganku ajaa httpstcopbuu2p9lxk
1936837596254208165,Sun Jun 22 17:24:02 +0000 2025,0,SIAPAPUN YANG DAPET FANCALL EVENT SAMA YUNHO TANYAIN PLIS DIA DUKUNG SIAPA DI VALORANT AAAAAAAAAA,1936837596254208165,,,in,,0,0,0,https://x.com/undefined/status/1936837596254208165,2348149002,,positif,dapet fancall event yunho tanyain plis dukung valorant aaaaaaaaaa
1936836249253302544,Sun Jun 22 17:21:13 +0000 2025,0,@muncorner TMI lagi nonton turnamen valorant,1936836886716350966,,muncorner,in,,0,0,0,https://x.com/undefined/status/1936836886716350966,2220625611,,positif,muncorner tmi nonton turnamen valorant
1936836868093653481,Sun Jun 22 17:21:08 +0000 2025,0,Dukung PRX dulu di Valorant Masters,1936836868093653481,,,in,,0,0,0,https://x.com/undefined/status/1936836868093653481,86510173,,positif,dukung prx valorant masters
1936817461778673914,Sun Jun 22 17:12:44 +0000 2025,1,@VALORANT @flossieloisee map baru,1936834751278747821,,VALORANT,in,,0,1,0,https://x.com/undefined/status/1936834751278747821,3244851589,,negatif,valorant flossieloisee map
1936833393402282288,Sun Jun 22 17:07:20 +0000 2025,0,baru perasan yang favs aku semua sepesen chiasoh cabang badminton lando cabang f1 prx cabang valorant,1936833393402282288,,,in,,0,0,0,https://x.com/undefined/status/1936833393402282288,960146512494784513,,negatif,peras favs sen chiasoh cabang badminton lando cabang prx cabang valorant
1936825036360368161,Sun Jun 22 16:56:59 +0000 2025,1,@VALORANT @ValorantEsports @TheiKSZN map jdida ??,1936830791780118756,,VALORANT,in,,0,0,0,https://x.com/undefined/status/1936830791780118756,1182365257576210432,,positif,valorant valorantesports theikszn map jdida
1936829717644247399,Sun Jun 22 16:52:43 +0000 2025,2,RIP TARIK,1936829717644247399,,,in,,0,0,0,https://x.com/undefined/status/1936829717644247399,1784456716350005248,,positif,rip tarik
1936828868499062991,Sun Jun 22 16:49:21 +0000 2025,2,Ingin instal valorant lagi tp laptop gue ga sanggup Ya Allah berikanlah hamba rezeki uang yg berlebih biar bisa kebeli laptop baru buat nambahin skill + ngegame (bisa nambah silaturahmi) aamiin ,1936828868499062991,,,in,,0,0,0,https://x.com/undefined/status/1936828868499062991,1550875386770120705,,positif,instal valorant laptop gue sanggup allah hamba rezeki uang biar kebel laptop nambahin skill ngegame nambah silaturahmi aamiin
1936827713920303428,Sun Jun 22 16:44:46 +0000 2025,2,Stirnova Orcanus VS Valorants new map Corrode hmm #Strinova #Valorant #卡拉彼丘 https://t.co/sxJ2n59CpQ,1936827713920303428,https://pbs.twimg.com/media/GuD-eETX0AAdmQU.jpg,,in,,0,1,0,https://x.com/undefined/status/1936827713920303428,980010677631791106,,negatif,stirnova orcanus valorants new map corrode hmm strinova valorant httpstcosxj2n59cpq
1936739100071284958,Sun Jun 22 16:09:10 +0000 2025,1,@nrdikiw @DRX_VALORANT @pprxteam @ValorantEsports lebay bro itu bareng t1 global esport sama ts lu anggap sendiri ?,1936818755734225367,,nrdikiw,in,,0,0,0,https://x.com/undefined/status/1936818755734225367,1576513311872471040,,negatif,nrdikiw drx valorant pprxteam valorantesports lebay bro bareng global esport anggap
1936817950650138894,Sun Jun 22 16:07:01 +0000 2025,1,@VALORANT @tarik @DisguisedToast @ValorantEsports Aku bocil tenz bang ️,1936818216682295430,,VALORANT,in,,0,0,0,https://x.com/undefined/status/1936818216682295430,810917708,,positif,valorant tarik disguisedtoast valorantesports bocil tenz bang
1936816799510835690,Sun Jun 22 16:01:50 +0000 2025,1,INDILA X VALORANT,1936816909963444542,,Gaelleilei,in,,0,1,0,https://x.com/undefined/status/1936816909963444542,1274885509,,positif,indila valorant
1936812354785964278,Sun Jun 22 15:48:12 +0000 2025,0,@kamisxatoayato sudah vibing selama valorant ini,1936813480646250815,,kamisxatoayato,in,,0,1,0,https://x.com/undefined/status/1936813480646250815,1916847072013410304,,negatif,kamisxatoayato vibing valorant
1936813094245929106,Sun Jun 22 15:46:40 +0000 2025,0,bsk msk pagi. list today: 11 pm final valorant 2am madrid cwc 7am nba final ajg sih ini momenny dilema gini tae lu ga tdr tp bsk di kereta udh kek ikan teri nempel smua senin.,1936813094245929106,,,in,,0,1,0,https://x.com/undefined/status/1936813094245929106,1007077908509151233,,negatif,bsk msk pagi list today final valorant 2am madrid cwc 7am nba final ajg sih momenny dilema gin tae tdr bsk kereta udh kek ikan teri nempel smua senin
1936739100071284958,Sun Jun 22 15:46:34 +0000 2025,0,@DRX_VALORANT @pprxteam @ValorantEsports er er ki kok dibelakang sendiri min,1936813068195151952,,DRX_VALORANT,in,,0,1,0,https://x.com/undefined/status/1936813068195151952,3287284723,,positif,drx valorant pprxteam valorantesports min
1936809810869272810,Sun Jun 22 15:33:37 +0000 2025,0,habis ini buat map depannya D pls @ valorant,1936809810869272810,,,in,,0,0,0,https://x.com/undefined/status/1936809810869272810,1702804785735618560,,negatif,habis map pls valorant
1936808610740527521,Sun Jun 22 15:28:51 +0000 2025,0,hoki yang terpakai setelah egx dapet skirk bilek #VALORANT https://t.co/8mWgE8pwSg,1936808610740527521,https://pbs.twimg.com/ext_tw_video_thumb/1936808412165140480/pu/img/WLsE37sVQYOojpTy.jpg,,in,,0,0,0,https://x.com/undefined/status/1936808610740527521,1560319365316112386,,negatif,hoki pakai egx dapet skirk bilek valorant httpstco8mwge8pwsg
1936806866144940521,Sun Jun 22 15:21:55 +0000 2025,0,Ngantuk tp pengen nonton final valorant ,1936806866144940521,,,in,,0,0,0,https://x.com/undefined/status/1936806866144940521,1933605014695817216,,positif,ngantuk ken nonton final valorant
1936796285459407002,Sun Jun 22 14:51:21 +0000 2025,1,@piduto Abang sepupuku juga nikah sama istrinya karena mabar valorant,1936799173074137162,,piduto,in,,0,1,0,https://x.com/undefined/status/1936799173074137162,1667269928,,negatif,piduto abang sepupu nikah istri mabar valorant
1936797430818980052,Sun Jun 22 14:44:26 +0000 2025,0,Truly kokoh kokoh ngegym &amp; main valorant,1936797430818980052,,,in,,0,0,0,https://x.com/undefined/status/1936797430818980052,1312161031,,negatif,truly kokoh kokoh ngegym amp main valorant
1936796525054869582,Sun Jun 22 14:40:50 +0000 2025,0,art style kpop demon hunter mirip valorant gw tadinya hampir mengira itu iklan baru valo anjr ,1936796525054869582,,,in,,0,0,0,https://x.com/undefined/status/1936796525054869582,1586535858249007105,,positif,art style kpop demon hunter valorant ira iklan valo anjr
1936768728672375266,Sun Jun 22 14:25:03 +0000 2025,0,@sachevade kepencet logi valorant jadi roblox nya skip dulu,1936792553589993607,,sachevade,in,,0,0,0,https://x.com/undefined/status/1936792553589993607,1929524769323614208,,positif,sachevade pencet log valorant roblox nya skip
1936764777575166376,Sun Jun 22 14:22:47 +0000 2025,0,@pocketzsage Halo @VALORANT boleh kirim skin sekarang ya,1936791982342619624,,pocketzsage,in,,0,1,0,https://x.com/undefined/status/1936791982342619624,798188692103802880,,negatif,pocketzsage halo valorant kirim skin
1936784668877332665,Sun Jun 22 13:53:43 +0000 2025,0,istri sah federico giallo kekasih dr. zayne penggiat valorant salah saty my oomf arknights pertama aq (?) PENGEN BGT GWE DONAT KA GEGE GUSYDJEHDJSHDN DUUHHH kffn yhhh (mlihat jauh lewat layar),1936784668877332665,,,in,,0,1,0,https://x.com/undefined/status/1936784668877332665,1548905561991028736,,positif,istri sah federico giallo kasih zayne giat valorant salah saty oomf arknights ken bgt gwe donat gege gusydjehdjshdn duuhhh kffn yhhh mlihat layar
1936510768624853238,Sun Jun 22 13:49:13 +0000 2025,0,@kinginjapanese Gatau sii kalo dia pernah ngecast. Yang pasti malem ini dia ikut showmatch buat reveal map baru valorant wkwkwk https://t.co/syquEHFEhj,1936783537669275955,https://pbs.twimg.com/media/GuDWXOwbwAAwbx7.jpg,kinginjapanese,in,,0,0,0,https://x.com/undefined/status/1936783537669275955,1339115225245601793,,negatif,kinginjapanese gatau sii kalo ngecast malem showmatch reveal map valorant wkwkwk httpstcosyquehfehj
1936772785768136818,Sun Jun 22 13:06:30 +0000 2025,0,maen Valorant keknya seru tp mesti build PC dulu ya ,1936772785768136818,,,in,,0,0,0,https://x.com/undefined/status/1936772785768136818,379565181,,negatif,maen valorant kek seru mesti build
1936771885464973517,Sun Jun 22 13:02:55 +0000 2025,0,apaan deh ini perang2 mulu bisa gak perangnya di valorant aja ? gue belom jadi orang sukses ,1936771885464973517,,,in,,0,0,0,https://x.com/undefined/status/1936771885464973517,290978038,,positif,deh perang2 mulu gak perang valorant aja gue bom orang sukses
1936768728672375266,Sun Jun 22 12:56:16 +0000 2025,0,@1707page bocah valorant,1936770210822082722,,cosmicolide,in,,0,1,0,https://x.com/undefined/status/1936770210822082722,1912170161622167552,,negatif,1707page bocah valorant
1936763765263065545,Sun Jun 22 12:30:39 +0000 2025,0,Baru kali ini gua 1vs4 bisa menang di Valorant.,1936763765263065545,,,in,,0,0,0,https://x.com/undefined/status/1936763765263065545,715505930821980161,,negatif,kali gua 1vs4 menang valorant
1936762383248269700,Sun Jun 22 12:29:34 +0000 2025,39,@SaanyZed Tarik is in Toronto for valorant,1936763493912314150,,SaanyZed,in,,0,0,0,https://x.com/undefined/status/1936763493912314150,1262034146357985280,,negatif,saanyzed tarik toronto for valorant
1936745742095319229,Sun Jun 22 12:28:21 +0000 2025,1,@haloarfa @jogja_base kalau mole gak punya. kalau valorant pb combat master bisa dibicarakan,1936763186117746811,,haloarfa,in,,0,0,0,https://x.com/undefined/status/1936763186117746811,482660264,,negatif,haloarfa jogja base mole gak valorant combat master bicara
1936760564723929525,Sun Jun 22 12:17:57 +0000 2025,0,ga ad tenaga mau ngegame lg. genshin ga keurus wuwa ga keurus valorant juga ga keurus banget semua kesukaan jd kek ga ad tenaga lg disukain sejak putus sama cowo yg ah.. sudahlah... makasih lah berkat lu apapun yg gw sukain jd hambar tai lahh,1936760566598783361,,riri_raxyra,in,,0,0,0,https://x.com/undefined/status/1936760566598783361,1161315755855532032,,positif,tenaga ngegame genshin urus wuwa urus valorant urus banget suka kek tenaga disukain putus cowo makasih berkat sukain hambar tai lahh
1936759887381340456,Sun Jun 22 12:15:15 +0000 2025,21,valorant vietnam admini boaster fan club gibi takilio amk https://t.co/9kaDTBf1OL,1936759887381340456,https://pbs.twimg.com/amplify_video_thumb/1936759831689392128/img/h5mMGczXtVad1uKB.jpg,,in,,0,1,0,https://x.com/undefined/status/1936759887381340456,973594524235780098,,negatif,valorant vietnam admini boaster fan club gibi takilio amk httpstco9kadtbf1ol
1936743158941188211,Sun Jun 22 11:49:21 +0000 2025,0,@lynshuuu ini jenis melee valorant baru kah,1936753370582368485,,lynshuuu,in,,0,1,0,https://x.com/undefined/status/1936753370582368485,1286486403950362625,,negatif,lynshuuu jenis melee valorant kah
1936749096183971852,Sun Jun 22 11:32:22 +0000 2025,0,Kalo kalah lagi fix jadi arsenalnya valorant wkwkwk,1936749096183971852,,,in,,0,0,0,https://x.com/undefined/status/1936749096183971852,2821750033,,positif,kalo kalah fix arsenal valorant wkwkwk
1936747501492863109,Sun Jun 22 11:26:02 +0000 2025,9,Cuma beli dikit soalnya yg jual merch valorant ga banyak TT Hm yh mksih kk lia @AikoAuvelia hri ini kapan kapan lagi wowkwkwk (next gyukaku yh plis) https://t.co/ApvBuDldVt,1936747501492863109,https://pbs.twimg.com/media/GuC1imjX0AAl8Q9.jpg,,in,,0,3,0,https://x.com/undefined/status/1936747501492863109,1673780181193080832,,negatif,beli dikit jual merch valorant mksih lia aikoauvelia hri wowkwkwk next gyukaku plis httpstcoapvbudldvt
1936746441105674742,Sun Jun 22 11:21:49 +0000 2025,1,org valorant ga bisa yang ngajak temenan biasa aja apa anjing? maen doang gitu maen bangsat???,1936746441105674742,,,in,,0,0,0,https://x.com/undefined/status/1936746441105674742,1314893478871003137,,negatif,org valorant ngajak temenan aja anjing maen doang gitu maen bangsat
1936744972851745016,Sun Jun 22 11:15:59 +0000 2025,2,Gais gais gais piyo lagi live nih sambil bermain valorant. Siapa yang suka main game ini juga? Langsungkan saja ramaikan gais. https://t.co/OYVsABkCdN,1936744972851745016,https://pbs.twimg.com/media/GuCzShKa8AEP1ZH.jpg,,in,,0,0,0,https://x.com/undefined/status/1936744972851745016,1864185348433301505,,positif,gais gais gais piyo live nih main valorant suka main game langsung ramai gais httpstcooyvsabkcdn
1936740593797087656,Sun Jun 22 10:58:35 +0000 2025,0,Haloww2 aku masih open yaa buat yg mau topup genshin impact free fire valorant call of duty honor of kings point blank zepeto stumble guys super sus pubg (harga cek pin) °࿐ Order : https://t.co/MMrrWTBPDK °࿐ Testi : https://t.co/EPTUnzpIcw t. ff cod hok pb #zonauang,1936740593797087656,,,in,,0,0,0,https://x.com/undefined/status/1936740593797087656,1484878652,,negatif,haloww2 open yaa topup genshin impact free fire valorant call duty honor kings point blank zepeto stumble guys super sus pubg harga cek pin order httpstcommrrwtbpdk testi httpstcoeptunzpicw cod hok zonauang
1936736704918163706,Sun Jun 22 10:43:07 +0000 2025,0,bukannya asah skill utk kerja malah asah skill utk ber valorant,1936736704918163706,,,in,,0,1,0,https://x.com/undefined/status/1936736704918163706,1111817406744162304,,positif,asah skill utk kerja asah skill utk ber valorant
1936734069016179019,Sun Jun 22 10:32:39 +0000 2025,7,OK jadi ini Jadwal buat minggu depan. btw kalian kalau yang main valorant...datang ya hari minggu karena costum match ini berhadiah dari pihak penyelanggara! tenang saja guys pendaftaran gratis kalian hanya perlu cepat cepatan war code party saja guys! https://t.co/941tQdHF22,1936734069016179019,https://pbs.twimg.com/media/GuCo4_SbAAAaIz1.jpg,,in,,0,1,1,https://x.com/undefined/status/1936734069016179019,1923369940696109056,,positif,jadwal minggu btw main valorantdatang minggu costum match hadiah penyelanggara tenang guys daftar gratis cepat cepat war code party guys httpstco941tqdhf22
1936720750444184007,Sun Jun 22 09:46:20 +0000 2025,0,@novirast klo prx kalah lagi berenti ntn valorant deh saya :&gt;,1936722411875115295,,novirast,in,,0,1,0,https://x.com/undefined/status/1936722411875115295,219929967,,negatif,novirast klo prx kalah renti ntn valorant deh
1936719140871393601,Sun Jun 22 09:33:20 +0000 2025,0,valo! ada yang mau main rank iron-bronze? nemenin temen yang baru main valorant fun yaa soalnya temen baru main valorant,1936719140871393601,,,in,,0,3,0,https://x.com/undefined/status/1936719140871393601,1429464290914758662,,negatif,valo main rank ironbronze nemenin temen main valorant fun yaa temen main valorant
1936373262243832222,Sun Jun 22 09:29:41 +0000 2025,0,@meowlovingly main game yg perlu titik fokus kaya valorant jd fokusnya beralih,1936718224537858229,,meowlovingly,in,,0,0,0,https://x.com/undefined/status/1936718224537858229,1106166002109145088,,negatif,meowlovingly main game titik fokus kaya valorant fokus alih
1936026647830184101,Sun Jun 22 09:28:36 +0000 2025,0,@cantaerlla @VALORANT yaiyasih tapi,1936717950670840200,,cantaerlla,in,,0,0,0,https://x.com/undefined/status/1936717950670840200,1455419160943489030,,negatif,cantaerlla valorant yaiyasih
1936632988252647730,Sun Jun 22 09:23:21 +0000 2025,0,@washedkeo Masalahnya oknum kocak di valorant ini udah tau gampang baperan dikatain goblok tapi gamau mute enemy chat juga makanya dia bisa liat itu musuh ngatain dia WKWKWK aneh.,1936716628546429291,,washedkeo,in,,0,0,0,https://x.com/undefined/status/1936716628546429291,1726056327020195840,,negatif,washedkeo oknum kocak valorant udah tau gampang baperan dikatain goblok gamau mute enemy chat liat musuh ngatain wkwkwk aneh
1936026647830184101,Sun Jun 22 09:12:52 +0000 2025,0,@friezzaxx @VALORANT KAN BENER??????,1936713992627749273,,friezzaxx,tr,,0,1,0,https://x.com/undefined/status/1936713992627749273,266287162,,positif,friezzaxx valorant bener
1936713052063482060,Sun Jun 22 09:09:08 +0000 2025,0,ada aja anjing cerita di game valorant ini bangsaaatttttt GUA CUMA MAO NYARI TEMEN DOANG PEPEKKKKKJJKKK KNP SIHHHH TAI,1936713052063482060,,,in,,0,1,0,https://x.com/undefined/status/1936713052063482060,1314893478871003137,,positif,aja anjing cerita game valorant bangsaaatttttt gua mao nyari temen doang pepekkkkkjjkkk knp sihhhh tai
1936712906244317314,Sun Jun 22 09:08:33 +0000 2025,1,valorant gem lucu dek https://t.co/ODXasKn1p9,1936712906244317314,https://pbs.twimg.com/amplify_video_thumb/1936701709583056896/img/BTKRvLk_PLo-7Gk_.jpg,,in,,0,0,0,https://x.com/undefined/status/1936712906244317314,1377233278940278787,,positif,valorant gem lucu dek httpstcoodxaskn1p9
1936710647187927310,Sun Jun 22 08:59:35 +0000 2025,1,Hari hari main valorant https://t.co/Yiv9WhkdKk,1936710647187927310,https://pbs.twimg.com/amplify_video_thumb/1936710600958283776/img/OTb8CYCzT-oMOV4m.jpg,,in,,0,1,0,https://x.com/undefined/status/1936710647187927310,834710467595558912,,negatif,main valorant httpstcoyiv9whkdkk
1936026647830184101,Sun Jun 22 08:48:40 +0000 2025,0,@cantaerlla @VALORANT sip deh‍↕️,1936707902154371565,,cantaerlla,in,,0,1,0,https://x.com/undefined/status/1936707902154371565,1455419160943489030,,positif,cantaerlla valorant sip deh
1936026647830184101,Sun Jun 22 08:45:34 +0000 2025,0,@friezzaxx @VALORANT makasih mas,1936707120424194242,,friezzaxx,in,,0,1,0,https://x.com/undefined/status/1936707120424194242,266287162,,positif,friezzaxx valorant makasih mas
1936026647830184101,Sun Jun 22 08:42:27 +0000 2025,0,@cantaerlla @VALORANT bleh,1936706334503862398,,cantaerlla,in,,0,1,0,https://x.com/undefined/status/1936706334503862398,1455419160943489030,,positif,cantaerlla valorant bleh
1936026647830184101,Sun Jun 22 08:41:34 +0000 2025,0,@friezzaxx @VALORANT 2m aja mau?,1936706115162845211,,friezzaxx,in,,0,1,0,https://x.com/undefined/status/1936706115162845211,266287162,,positif,friezzaxx valorant aja
1936026647830184101,Sun Jun 22 08:38:55 +0000 2025,0,@friezzaxx @VALORANT cibu dlu,1936705446917882345,,friezzaxx,in,,0,1,0,https://x.com/undefined/status/1936705446917882345,266287162,,negatif,friezzaxx valorant cibu dlu
1936690793068302393,Sun Jun 22 08:29:50 +0000 2025,0,@tirtaakb WWKWKWKWK Nggak lah mata dan reaksi gw saat ini lebih compatible ke Valorant karena lebih lambat. Terakhir main CS berujung cuma dibully sama tim wkwkwkw,1936703161278017617,,tirtaakb,in,,0,0,0,https://x.com/undefined/status/1936703161278017617,144503337,,positif,tirtaakb wwkwkwkwk nggak mata reaksi compatible valorant lambat main ujung dibully tim wkwkwkw
1936026647830184101,Sun Jun 22 08:26:50 +0000 2025,0,@friezzaxx @VALORANT bocah cepu ,1936702406781489496,,friezzaxx,in,,0,1,0,https://x.com/undefined/status/1936702406781489496,266287162,,negatif,friezzaxx valorant bocah cepu
1936699911669780867,Sun Jun 22 08:16:55 +0000 2025,0,Malem ini ada motogp sama grand final masters valorant deg degan cuy,1936699911669780867,,,in,,1,0,0,https://x.com/undefined/status/1936699911669780867,1689894997154533377,,positif,malem motogp grand final masters valorant deg degan cuy
1936695434996777283,Sun Jun 22 07:59:08 +0000 2025,0,Semogaaa enggak tinggi ping nyaaaaaaa [Valorant] Berusaha naikin rank dari bronze ke gold #handreveal #mediash... https://t.co/fxXOL8tTJ8 via @YouTube,1936695434996777283,,,in,,0,0,0,https://x.com/undefined/status/1936695434996777283,1262024805521342464,,negatif,semogaaa ping nyaaaaaaa valorant usaha naikin rank bronze gold handreveal mediash httpstcofxxol8ttj8 via youtube
1936695206851866657,Sun Jun 22 07:58:14 +0000 2025,0,rangking system valorant ingin membuat ku berkata n word https://t.co/jyhtu5V4PU,1936695206851866657,https://pbs.twimg.com/media/GuCF5-7a0AAkkam.jpg,,in,,0,0,0,https://x.com/undefined/status/1936695206851866657,1614205539361370112,,positif,rangking system valorant word httpstcojyhtu5v4pu
1936620147839820254,Sun Jun 22 02:59:58 +0000 2025,1,Pagiii aku dah open yaa buat yg mau topup genshin impact free fire valorant call of duty honor of kings point blank zepeto stumble guys super sus pubg (harga cek pin) °࿐ Order : https://t.co/MMrrWTBPDK °࿐ Testi : https://t.co/EPTUnzpIcw t. ff cod hok pb #zonauang,1936620147839820254,,,in,,0,0,0,https://x.com/undefined/status/1936620147839820254,1484878652,,positif,pagiii dah open yaa topup genshin impact free fire valorant call duty honor kings point blank zepeto stumble guys super sus pubg harga cek pin order httpstcommrrwtbpdk testi httpstcoeptunzpicw cod hok zonauang
1936617864510996840,Sun Jun 22 02:50:54 +0000 2025,0,gajadi kesepian karena udah cape duluan mikirin aim valorant.,1936617864510996840,,,in,,0,0,0,https://x.com/undefined/status/1936617864510996840,1447767982180950023,,negatif,gajadi sepi udah cape duluan mikirin aim valorant
1936617139244507318,Sun Jun 22 02:48:01 +0000 2025,0,vod review valorant? nah parasocial jakura wkwkwk https://t.co/buuLYtKWLM,1936617139244507318,https://pbs.twimg.com/media/GuA-89lWUAAVV3l.jpg,,in,,0,0,0,https://x.com/undefined/status/1936617139244507318,1316010179322769408,,positif,vod review valorant parasocial jakura wkwkwk httpstcobuulytkwlm
1936577747440263657,Sun Jun 22 02:45:59 +0000 2025,0,@chochoiateu Pagi jgn lupa awali pagi dengan valorant https://t.co/7Lv7FEEXZA,1936616629779234980,https://pbs.twimg.com/media/GuA-j6lXgAAxttz.jpg,chochoiateu,in,,0,1,0,https://x.com/undefined/status/1936616629779234980,290978038,,negatif,chochoiateu pagi jgn lupa pagi valorant httpstco7lv7feexza
1936609306583105912,Sun Jun 22 02:16:53 +0000 2025,2,hasil 10 jam bermain valorant hari ini https://t.co/coq6KLpuJ3,1936609306583105912,https://pbs.twimg.com/amplify_video_thumb/1936609217454235648/img/FRLpRIdlw0-t6k-C.jpg,,in,,0,0,0,https://x.com/undefined/status/1936609306583105912,1394376698993336321,,positif,hasil jam main valorant httpstcocoq6klpuj3
1936026647830184101,Sun Jun 22 01:58:57 +0000 2025,0,@friezzaxx @VALORANT PLIS semua semua kamu tag kak ,1936604792698409278,,friezzaxx,in,,0,1,0,https://x.com/undefined/status/1936604792698409278,266287162,,positif,friezzaxx valorant plis tag kak
1936598310766465031,Sun Jun 22 01:33:12 +0000 2025,0,5 tahun di valorant 2 kali ke final selalu runner up masa iya final ketiga kalinya runner up lagi. harusnya bisa menang biar jason jadi orang indo pertama yg menang masters,1936598310766465031,,,in,,0,0,0,https://x.com/undefined/status/1936598310766465031,1525290235600707584,,negatif,valorant kali final runner iya final kali runner menang biar jason orang indo menang masters
1936585466012397911,Sun Jun 22 00:42:09 +0000 2025,0,banyak drama bet valorant,1936585466012397911,,,in,,0,0,0,https://x.com/undefined/status/1936585466012397911,1888803853103206400,,positif,drama bet valorant
1936582062531834314,Sun Jun 22 00:28:38 +0000 2025,6,Bagi kalian yang ingin memberikan ucapan atau hadiah bisa langsung saja buka Gform dibawah ya!! https://t.co/4Qswwrwg0h Aku bakal bacain hari senin nanti jam 4 + kita bakal freetalk/valorant see you senin guys (mau bobo seharian) https://t.co/qWyHy6pyrp,1936582062531834314,https://pbs.twimg.com/media/GuAfGbUW4AAUtKN.jpg,,in,,0,0,1,https://x.com/undefined/status/1936582062531834314,1923369940696109056,,positif,hadiah langsung buka gform httpstco4qswwrwg0h bacain senin jam freetalkvalorant see you senin guys bobo httpstcoqwyhy6pyrp
